2025-09-19 15:01:25,575 | INFO | restaurant_app | <module>:987 | Performance monitor muvaffaqiyatli yaratildi
2025-09-19 15:01:27,111 | INFO | restaurant_app | <module>:987 | Performance monitor muvaffaqiyatli yaratildi
2025-09-19 15:01:27,214 | WARNING | werkzeug | _log:96 |  * Debugger is active!
2025-09-19 15:01:30,207 | ERROR | restaurant_app | menu:5524 | Menu endpoint error: Encountered unknown tag 'comment'. Jinja was looking for the following tags: 'endblock'. The innermost block that needs to be closed is 'block'.
2025-09-19 15:01:30,207 | ERROR | restaurant_app | menu:5539 | Menu fallback error: Encountered unknown tag 'comment'. Jinja was looking for the following tags: 'endblock'. The innermost block that needs to be closed is 'block'.
2025-09-19 15:01:56,161 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:01:56,162 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:02:02,025 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/.well-known/appspecific/com.chrome.devtools.json
2025-09-19 15:02:02,445 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:02:02,445 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:02:04,559 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/.well-known/appspecific/com.chrome.devtools.json
2025-09-19 15:02:05,261 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:02:05,275 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:02:19,525 | INFO | flask-limiter | __evaluate_limits:1087 | ratelimit 50 per 1 minute (127.0.0.1) exceeded at endpoint: index
2025-09-19 15:02:19,525 | WARNING | restaurant_app | rate_limit_error:836 | Rate limit exceeded: 127.0.0.1
2025-09-19 15:02:19,581 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/favicon.ico
2025-09-19 15:03:31,731 | WARNING | werkzeug | _log:97 |  * Debugger is active!
2025-09-19 15:04:01,465 | ERROR | restaurant_app | menu:5524 | Menu endpoint error: Encountered unknown tag 'comment'. Jinja was looking for the following tags: 'endblock'. The innermost block that needs to be closed is 'block'.
2025-09-19 15:04:01,476 | ERROR | restaurant_app | menu:5539 | Menu fallback error: Encountered unknown tag 'comment'. Jinja was looking for the following tags: 'endblock'. The innermost block that needs to be closed is 'block'.
2025-09-19 15:04:46,408 | INFO | restaurant_app | <module>:987 | Performance monitor muvaffaqiyatli yaratildi
2025-09-19 15:04:48,304 | INFO | restaurant_app | <module>:987 | Performance monitor muvaffaqiyatli yaratildi
2025-09-19 15:04:48,433 | WARNING | werkzeug | _log:96 |  * Debugger is active!
2025-09-19 15:04:52,358 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:04:52,365 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:04:52,428 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:04:52,457 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:04:52,651 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:04:52,654 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:04:52,670 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:04:52,674 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:04:52,813 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:04:52,826 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:04:52,882 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:04:52,926 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:04:53,457 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:04:53,470 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:04:53,858 | INFO | restaurant_app | get_session_id:3727 | Yangi session yaratildi: 9ac86bf2...
2025-09-19 15:05:53,020 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:05:53,020 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:09:51,732 | WARNING | werkzeug | _log:97 |  * Debugger is active!
2025-09-19 15:09:52,666 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:09:52,682 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:09:52,874 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:09:53,118 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:09:53,124 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:09:53,131 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:09:53,194 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:09:53,195 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:09:53,249 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:09:53,254 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:09:53,270 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:09:53,275 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:09:53,551 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:09:53,559 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:10:07,017 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:10:07,027 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:10:07,040 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:10:07,047 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:10:07,053 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:10:07,070 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:10:07,081 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:10:07,086 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:10:07,099 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:10:07,109 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:10:07,125 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:10:07,151 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:10:07,226 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:10:07,227 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:10:11,895 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:10:11,903 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:10:11,915 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:10:11,924 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:10:11,941 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:10:11,941 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:10:11,941 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:10:11,957 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:10:11,957 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:10:11,965 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:10:11,974 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:10:11,974 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:10:12,162 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:10:12,162 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:10:36,406 | WARNING | werkzeug | _log:97 |  * Debugger is active!
2025-09-19 15:10:37,407 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:10:37,409 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:10:37,433 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:10:37,439 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:10:37,459 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:10:37,465 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:10:37,479 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:10:37,484 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:10:37,603 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:10:37,608 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:10:37,610 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:10:37,622 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:10:37,637 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:10:37,641 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:10:46,300 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:10:46,300 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:10:46,313 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:10:46,321 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:10:46,354 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:10:46,354 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:10:46,362 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:10:46,364 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:10:46,377 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:10:46,396 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:10:46,406 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:10:46,418 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:10:46,505 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:10:46,507 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:11:31,419 | WARNING | werkzeug | _log:97 |  * Debugger is active!
2025-09-19 15:11:32,105 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:11:32,126 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:11:32,144 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:11:32,163 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:11:32,184 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:11:32,199 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:11:32,221 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:11:32,221 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:11:32,231 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:11:32,343 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:11:32,363 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:11:32,373 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:11:32,445 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:11:32,449 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:12:32,700 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:12:32,711 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:12:35,939 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:12:35,949 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:12:35,949 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:12:35,968 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:12:36,364 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:12:36,375 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:12:36,375 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:12:36,402 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:12:36,413 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:12:36,422 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:12:36,435 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:12:36,452 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:12:36,727 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:12:36,741 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:12:54,982 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:12:54,993 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:12:55,198 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:12:55,212 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:12:55,752 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:12:55,766 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:12:55,777 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:12:55,788 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:12:55,800 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:12:55,815 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:12:55,827 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:12:55,839 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:12:56,600 | WARNING | restaurant_app | wrapper:664 | CSRF token mismatch or missing
2025-09-19 15:12:56,615 | WARNING | restaurant_app | wrapper:664 | CSRF token mismatch or missing
2025-09-19 15:12:56,730 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/default-women.jpg
2025-09-19 15:12:57,683 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:12:57,690 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:13:00,846 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:13:00,891 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:13:00,903 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:13:00,928 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:13:00,938 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:13:00,951 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:13:00,958 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:13:00,971 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:13:00,989 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:13:01,018 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:13:01,018 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:13:01,035 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:13:13,408 | WARNING | restaurant_app | wrapper:664 | CSRF token mismatch or missing
2025-09-19 15:13:13,426 | WARNING | restaurant_app | wrapper:664 | CSRF token mismatch or missing
2025-09-19 15:13:13,494 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:13:13,509 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:13:13,530 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/default-women.jpg
2025-09-19 15:13:33,442 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:13:33,501 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:13:33,656 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:13:33,662 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
2025-09-19 15:13:33,688 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/summer-sandals.jpg
2025-09-19 15:13:33,701 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/sport-sandals.jpg
2025-09-19 15:13:33,719 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/bathroom-slippers.jpg
2025-09-19 15:13:33,735 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/house-slippers.jpg
2025-09-19 15:13:33,751 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/business-shoes.jpg
2025-09-19 15:13:33,783 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/formal-shoes-black.jpg
2025-09-19 15:13:33,796 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/high-heels.jpg
2025-09-19 15:13:33,811 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/classic-heels.jpg
2025-09-19 15:13:34,019 | WARNING | restaurant_app | wrapper:664 | CSRF token mismatch or missing
2025-09-19 15:13:34,049 | WARNING | restaurant_app | wrapper:664 | CSRF token mismatch or missing
2025-09-19 15:13:34,164 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/default-women.jpg
2025-09-19 15:13:34,193 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:13:34,199 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:13:37,105 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:13:37,122 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:13:39,842 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/default-women.jpg
2025-09-19 15:13:39,907 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/spring-collection.jpg
2025-09-19 15:13:39,913 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/payment-methods.jpg
2025-09-19 15:13:45,649 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/winter-boots.jpg
2025-09-19 15:13:45,675 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/work-boots.jpg
2025-09-19 15:13:45,773 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/casual-sneakers.jpg
2025-09-19 15:13:45,800 | WARNING | restaurant_app | not_found_error:775 | 404 Error: http://127.0.0.1:5000/static/images/leather-loafers.jpg
